Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
JFK,PBI,Embassy Suites Palm Beach Gardens-PGA Boulevard,7,11/18/15,11/25/15,678.61,675.02,0.53%,11,2-4 wks,1
JFK,PBI,Embassy Suites Palm Beach Gardens-PGA Boulevard,7,11/6/15,11/13/15,753.61,750.91,0.36%,11,1-2 wks,1
JFK,SAN,Embassy Suites San Diego Bay Downtown,3,10/24/15,10/27/15,1410.35,916.65,35.01%,10,within 1 wk,1
JFK,SAN,Embassy Suites San Diego Bay Downtown,3,10/31/15,11/3/15,834.47,644.05,22.82%,10,within 1 wk,1
JFK,SAN,Embassy Suites San Diego Bay Downtown,3,10/30/15,11/2/15,868.42,693.16,20.18%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - South San Francisco,3,10/21/15,10/24/15,1320.15,917.95,30.47%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - South San Francisco,7,10/21/15,10/28/15,2413.52,2394.09,0.81%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,10/31/15,11/3/15,983.49,619.02,37.06%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,10/23/15,10/26/15,1432.77,941.15,34.31%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,10/30/15,11/6/15,1724.56,1154.75,33.04%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/11/15,11/18/15,1429.3,1029.13,28.00%,11,1-2 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,10/21/15,10/24/15,1287.36,957.68,25.61%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/14/15,11/17/15,692.76,529.88,23.51%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,10/31/15,11/7/15,1529.71,1184.91,22.54%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,10/30/15,11/2/15,678.58,537.55,20.78%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/1/15,11/4/15,934.43,748.38,19.91%,11,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/18/15,11/25/15,1214.64,996.64,17.95%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/14/15,11/21/15,1372.83,1148.81,16.32%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,10/24/15,10/27/15,1304.43,1096.82,15.92%,10,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/1/15,11/8/15,1595.23,1351.68,15.27%,11,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/13/15,11/20/15,1281.38,1090.13,14.93%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/11/15,11/14/15,718.8,615.98,14.30%,11,1-2 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/8/15,11/11/15,754.86,650.42,13.84%,11,1-2 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/4/15,11/7/15,745.23,649.3,12.87%,11,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/8/15,11/15/15,1260.95,1103.74,12.47%,11,1-2 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/13/15,11/16/15,542.62,483.96,10.81%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/7/15,11/10/15,680.61,610.24,10.34%,11,1-2 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/18/15,11/21/15,820.86,736.49,10.28%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/15/15,11/22/15,1194.65,1078.65,9.71%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/4/15,11/11/15,1344.67,1215.2,9.63%,11,within 1 wk,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/20/15,11/23/15,568.53,534.07,6.06%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/15/15,11/18/15,606.9,575.8,5.12%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/6/15,11/13/15,1260.95,1207.05,4.27%,11,1-2 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/22/15,11/25/15,630.28,605.99,3.85%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/7/15,11/14/15,1260.95,1212.79,3.82%,11,1-2 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,7,11/22/15,11/29/15,1117.3,1094.48,2.04%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/25/15,11/28/15,847.03,836.63,1.23%,11,2-4 wks,1
JFK,SFO,Embassy Suites San Francisco Airport - Waterfront,3,11/21/15,11/24/15,598.15,597.81,0.06%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Brandon,3,10/21/15,10/24/15,685.43,580.02,15.38%,10,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Brandon,3,10/31/15,11/3/15,524.65,480.14,8.48%,10,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Brandon,3,11/22/15,11/25/15,498.92,458.05,8.19%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Brandon,3,11/1/15,11/4/15,535,493.81,7.70%,11,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Brandon,7,11/22/15,11/29/15,999.42,993.13,0.63%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Brandon,3,11/4/15,11/7/15,510.1,508.3,0.35%,11,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Brandon,3,11/21/15,11/24/15,511.02,509.62,0.27%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Downtown,7,10/28/15,11/4/15,1228.07,954.29,22.29%,10,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Downtown,3,10/21/15,10/24/15,827.04,691.56,16.38%,10,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Downtown,7,10/30/15,11/6/15,1251.35,1051.35,15.98%,10,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Downtown,3,11/1/15,11/4/15,595.86,529.74,11.10%,11,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Downtown,3,11/22/15,11/25/15,522.19,467.87,10.40%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Downtown,3,10/31/15,11/3/15,589.66,529.74,10.16%,10,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Downtown,3,11/21/15,11/24/15,589.52,542.47,7.98%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Downtown,3,10/23/15,10/26/15,702.84,662.5,5.74%,10,within 1 wk,1
JFK,TPA,Embassy Suites Tampa Downtown,7,11/21/15,11/28/15,993.03,955.05,3.82%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Downtown,7,11/22/15,11/29/15,1024.56,987.77,3.59%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Downtown,7,11/20/15,11/27/15,843.04,815.88,3.22%,11,2-4 wks,1
JFK,TPA,Embassy Suites Tampa Downtown,3,11/20/15,11/23/15,584.35,566.52,3.05%,11,2-4 wks,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,3,11/4/15,11/7/15,731.12,682.52,6.65%,11,within 1 wk,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,3,11/6/15,11/9/15,714.72,684.42,4.24%,11,1-2 wks,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,3,11/7/15,11/10/15,713.6,684.42,4.09%,11,1-2 wks,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,3,11/8/15,11/11/15,713.6,684.42,4.09%,11,1-2 wks,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,7,11/4/15,11/11/15,1068.26,1039.74,2.67%,11,within 1 wk,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,3,11/11/15,11/14/15,693.6,680.42,1.90%,11,1-2 wks,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,3,11/1/15,11/4/15,721.7,715.52,0.86%,11,within 1 wk,1
JFK,SDQ,Emotions Beach Resort By Hodelpa All Inclusive,3,11/25/15,11/28/15,733.6,731.42,0.30%,11,2-4 wks,1
BOS,JFK,Empire Hotel,3,11/18/15,11/21/15,625.2,520.22,16.79%,11,2-4 wks,1
BOS,JFK,Empire Hotel,3,11/1/15,11/4/15,693.72,622.47,10.27%,11,within 1 wk,1
BOS,JFK,Empire Hotel,3,10/28/15,10/31/15,848.05,812.4,4.20%,10,within 1 wk,1
BOS,JFK,Empire Hotel,3,10/25/15,10/28/15,709.96,709.54,0.06%,10,within 1 wk,1
FLL,CUN,Emporio Hotel and Suites Cancun,3,10/25/15,10/28/15,522.36,423.3,18.96%,10,within 1 wk,1
JFK,CUN,Emporio Hotel and Suites Cancun,3,10/31/15,11/3/15,598.14,503.84,15.76%,10,within 1 wk,1
FLL,CUN,Emporio Hotel and Suites Cancun,3,10/30/15,11/2/15,449.61,385.02,14.36%,10,within 1 wk,1
FLL,CUN,Emporio Hotel and Suites Cancun,3,10/31/15,11/3/15,449.61,385.02,14.36%,10,within 1 wk,1
FLL,CUN,Emporio Hotel and Suites Cancun,3,11/1/15,11/4/15,431.68,383.32,11.20%,11,within 1 wk,1
JFK,CUN,Emporio Hotel and Suites Cancun,7,11/21/15,11/28/15,1578.2,1491.89,5.47%,11,2-4 wks,1
JFK,CUN,Emporio Hotel and Suites Cancun,7,11/20/15,11/27/15,1034.25,1000.11,3.30%,11,2-4 wks,1
JFK,CUN,Emporio Hotel and Suites Cancun,7,11/22/15,11/29/15,1613.35,1561.87,3.19%,11,2-4 wks,1
FLL,CUN,Emporio Hotel and Suites Cancun,3,10/28/15,10/31/15,524.07,510.39,2.61%,10,within 1 wk,1
FLL,CUN,Emporio Hotel and Suites Cancun,7,10/25/15,11/1/15,801.43,780.59,2.60%,10,within 1 wk,1
FLL,CUN,Emporio Hotel and Suites Cancun,7,10/24/15,10/31/15,819.53,800.47,2.33%,10,within 1 wk,1
FLL,CUN,Emporio Hotel and Suites Cancun,3,10/24/15,10/27/15,528.07,518.39,1.83%,10,within 1 wk,1
JFK,CUN,Emporio Hotel and Suites Cancun,3,11/13/15,11/16/15,752.97,739.97,1.73%,11,2-4 wks,1
JFK,CUN,Emporio Hotel and Suites Cancun,3,11/25/15,11/28/15,1177.34,1160.25,1.45%,11,2-4 wks,1
JFK,CUN,Emporio Hotel and Suites Cancun,7,11/13/15,11/20/15,895.29,882.66,1.41%,11,2-4 wks,1
FLL,CUN,Emporio Hotel and Suites Cancun,3,11/25/15,11/28/15,880.43,878.34,0.24%,11,2-4 wks,1
JFK,CUN,Emporio Hotel and Suites Cancun,3,11/20/15,11/23/15,666.97,665.47,0.23%,11,2-4 wks,1
JFK,SAN,Empress Hotel of La Jolla,3,10/28/15,10/31/15,1108.78,547,50.67%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,3,10/30/15,11/2/15,819.64,547,33.26%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,3,10/31/15,11/3/15,819.52,547,33.25%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,7,10/28/15,11/4/15,1144.46,919.15,19.69%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,7,10/30/15,11/6/15,1143.9,919.15,19.65%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,7,10/31/15,11/7/15,1304.76,1068.37,18.12%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,7,10/25/15,11/1/15,1510.02,1260.86,16.50%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,3,10/25/15,10/28/15,1222.5,1128.73,7.67%,10,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,3,11/1/15,11/4/15,835,787,5.75%,11,within 1 wk,1
JFK,SAN,Empress Hotel of La Jolla,3,11/6/15,11/9/15,579.41,578.67,0.13%,11,1-2 wks,1
JFK,LAS,Encore at Wynn Las Vegas,3,11/7/15,11/10/15,879.54,727.26,17.31%,11,1-2 wks,1
BOS,LAS,Encore at Wynn Las Vegas,3,10/28/15,10/31/15,976.85,863.57,11.60%,10,within 1 wk,1
JFK,LAS,Encore at Wynn Las Vegas,3,11/8/15,11/11/15,1032.84,945.04,8.50%,11,1-2 wks,1
JFK,LAS,Encore at Wynn Las Vegas,3,11/1/15,11/4/15,1162.14,1073.74,7.61%,11,within 1 wk,1
JFK,LAS,Encore at Wynn Las Vegas,3,10/28/15,10/31/15,892.86,845.57,5.30%,10,within 1 wk,1
SFO,LAS,Encore at Wynn Las Vegas,3,10/30/15,11/2/15,540.24,514.97,4.68%,10,within 1 wk,1
JFK,LAS,Encore at Wynn Las Vegas,3,10/31/15,11/3/15,950.67,908.26,4.46%,10,within 1 wk,1
FLL,LAS,Encore at Wynn Las Vegas,3,10/30/15,11/2/15,690,663.86,3.79%,10,within 1 wk,1
SFO,LAS,Encore at Wynn Las Vegas,3,10/31/15,11/3/15,622.09,602.47,3.15%,10,within 1 wk,1
FLL,LAS,Encore at Wynn Las Vegas,3,10/31/15,11/3/15,823.79,810.55,1.61%,10,within 1 wk,1
JFK,TPA,"Epicurean Hotel, Autograph Collection",3,10/21/15,10/24/15,904.07,798.73,11.65%,10,within 1 wk,1
JFK,TPA,"Epicurean Hotel, Autograph Collection",3,11/22/15,11/25/15,618.44,579.49,6.30%,11,2-4 wks,1
JFK,TPA,"Epicurean Hotel, Autograph Collection",3,11/21/15,11/24/15,669.92,660.75,1.37%,11,2-4 wks,1
JFK,SXM,Esmeralda Resort,3,10/23/15,10/26/15,823.13,697.62,15.25%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,3,10/31/15,11/3/15,810.36,706.32,12.84%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,7,10/30/15,11/6/15,1161.54,1053.86,9.27%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,3,10/25/15,10/28/15,802.3,728.35,9.22%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,7,10/31/15,11/7/15,1151.37,1045.86,9.16%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,3,10/30/15,11/2/15,772.64,714.32,7.55%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,7,10/23/15,10/30/15,1057.07,977.94,7.49%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,3,10/26/15,10/29/15,746.46,718.07,3.80%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,3,10/24/15,10/27/15,823.13,807.35,1.92%,10,within 1 wk,1
JFK,SXM,Esmeralda Resort,7,10/26/15,11/2/15,1096.22,1093.86,0.21%,10,within 1 wk,1
JFK,LIR,Esplendor Tamarindo,3,10/24/15,10/27/15,721.7,565.82,21.60%,10,within 1 wk,1
JFK,LIR,Esplendor Tamarindo,7,10/24/15,10/31/15,967.34,859.48,11.15%,10,within 1 wk,1
JFK,LIR,Esplendor Tamarindo,7,11/22/15,11/29/15,1306.29,1202.48,7.95%,11,2-4 wks,1
JFK,LIR,Esplendor Tamarindo,3,11/7/15,11/10/15,646.02,622.82,3.59%,11,1-2 wks,1
JFK,LIR,Esplendor Tamarindo,7,11/14/15,11/21/15,1063.41,1026.48,3.47%,11,2-4 wks,1
JFK,LIR,Esplendor Tamarindo,3,11/21/15,11/24/15,805.33,777.82,3.42%,11,2-4 wks,1
JFK,LIR,Esplendor Tamarindo,7,11/21/15,11/28/15,1265.4,1224.48,3.23%,11,2-4 wks,1
JFK,LIR,Esplendor Tamarindo,7,10/25/15,11/1/15,863.19,835.48,3.21%,10,within 1 wk,1
JFK,LIR,Esplendor Tamarindo,3,11/14/15,11/17/15,607.02,588.82,3.00%,11,2-4 wks,1
JFK,LIR,Esplendor Tamarindo,7,11/8/15,11/15/15,1012.2,989.48,2.25%,11,1-2 wks,1
JFK,LIR,Esplendor Tamarindo,7,11/1/15,11/8/15,1004.6,991.48,1.31%,11,within 1 wk,1
JFK,LIR,Esplendor Tamarindo,7,11/7/15,11/14/15,891.95,881.48,1.17%,11,1-2 wks,1
BOS,JFK,Eurostars Wall Street,3,10/24/15,10/27/15,720.96,585.56,18.78%,10,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,10/28/15,10/31/15,745.2,623.21,16.37%,10,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,11/18/15,11/21/15,637.02,532.79,16.36%,11,2-4 wks,1
BOS,JFK,Eurostars Wall Street,3,10/21/15,10/24/15,831.22,715.97,13.86%,10,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,10/23/15,10/26/15,652.04,570.31,12.53%,10,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,10/25/15,10/28/15,644.41,595.73,7.55%,10,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,10/30/15,11/2/15,665.95,623.71,6.34%,10,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,11/7/15,11/10/15,529.69,498.88,5.82%,11,1-2 wks,1
BOS,JFK,Eurostars Wall Street,3,10/31/15,11/3/15,679.37,651.69,4.07%,10,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,11/4/15,11/7/15,668.61,643.49,3.76%,11,within 1 wk,1
BOS,JFK,Eurostars Wall Street,3,11/1/15,11/4/15,646.47,624.39,3.42%,11,within 1 wk,1
JFK,LAS,Excalibur Hotel Casino,3,11/7/15,11/10/15,501.95,320.82,36.09%,11,1-2 wks,1
JFK,LAS,Excalibur Hotel Casino,3,11/8/15,11/11/15,465.94,331.2,28.92%,11,1-2 wks,1
SFO,LAS,Excalibur Hotel Casino,3,10/24/15,10/27/15,506.88,409.55,19.20%,10,within 1 wk,1
JFK,LAS,Excalibur Hotel Casino,3,11/1/15,11/4/15,633.85,513.5,18.99%,11,within 1 wk,1
SFO,LAS,Excalibur Hotel Casino,3,10/31/15,11/3/15,300.62,243.72,18.93%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,3,11/14/15,11/17/15,431.04,350.92,18.59%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/14/15,11/21/15,551.51,455.84,17.35%,11,2-4 wks,1
JFK,LAS,Excalibur Hotel Casino,3,11/15/15,11/18/15,431.68,357.12,17.27%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,3,11/15/15,11/18/15,243.12,201.13,17.27%,11,2-4 wks,1
BOS,LAS,Excalibur Hotel Casino,3,10/28/15,10/31/15,763.89,636.4,16.69%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,3,11/13/15,11/16/15,598.14,498.87,16.60%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/13/15,11/20/15,644.48,548.81,14.85%,11,2-4 wks,1
FLL,LAS,Excalibur Hotel Casino,3,10/30/15,11/2/15,510.9,435.33,14.79%,10,within 1 wk,1
SFO,LAS,Excalibur Hotel Casino,3,10/30/15,11/2/15,336.66,287.85,14.50%,10,within 1 wk,1
FLL,LAS,Excalibur Hotel Casino,3,10/31/15,11/3/15,524.31,449.45,14.28%,10,within 1 wk,1
JFK,LAS,Excalibur Hotel Casino,3,10/31/15,11/3/15,615.48,530.36,13.83%,10,within 1 wk,1
SFO,LAS,Excalibur Hotel Casino,3,10/23/15,10/26/15,710.6,613.77,13.63%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,3,10/28/15,10/31/15,225.25,195.05,13.41%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,7,10/31/15,11/7/15,928.85,809.97,12.80%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,3,11/18/15,11/21/15,185.09,163.42,11.71%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/20/15,11/27/15,413.82,366.16,11.52%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/11/15,11/18/15,592.79,526.51,11.18%,11,1-2 wks,1
LGB,LAS,Excalibur Hotel Casino,3,11/4/15,11/7/15,547.23,486.44,11.11%,11,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,7,11/1/15,11/8/15,911.74,817.39,10.35%,11,within 1 wk,1
SFO,LAS,Excalibur Hotel Casino,3,11/14/15,11/17/15,420.43,377.14,10.30%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,10/30/15,11/6/15,804.67,725.92,9.79%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,7,11/4/15,11/11/15,636.54,577.15,9.33%,11,within 1 wk,1
JFK,LAS,Excalibur Hotel Casino,3,10/28/15,10/31/15,679.9,618.4,9.04%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,3,11/7/15,11/10/15,247.96,226.64,8.60%,11,1-2 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/22/15,11/29/15,429.2,392.92,8.45%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,3,11/25/15,11/28/15,382.68,354.92,7.25%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/21/15,11/28/15,487.59,453.25,7.04%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/15/15,11/22/15,498.8,466.95,6.39%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,3,10/31/15,11/3/15,357.11,335.67,6.00%,10,within 1 wk,1
SFO,LAS,Excalibur Hotel Casino,3,11/6/15,11/9/15,511.54,481.8,5.81%,11,1-2 wks,1
LGB,LAS,Excalibur Hotel Casino,3,11/20/15,11/23/15,301.65,284.26,5.77%,11,2-4 wks,1
JFK,LAS,Excalibur Hotel Casino,3,11/21/15,11/24/15,399.25,376.84,5.61%,11,2-4 wks,1
SFO,LAS,Excalibur Hotel Casino,3,11/4/15,11/7/15,515.09,486.75,5.50%,11,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,3,11/6/15,11/9/15,446.03,424.32,4.87%,11,1-2 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/18/15,11/25/15,306.63,293.03,4.44%,11,2-4 wks,1
FLL,LAS,Excalibur Hotel Casino,3,11/11/15,11/14/15,504.81,483.35,4.25%,11,1-2 wks,1
LGB,LAS,Excalibur Hotel Casino,3,11/21/15,11/24/15,258.22,247.6,4.11%,11,2-4 wks,1
BOS,LAS,Excalibur Hotel Casino,3,11/6/15,11/9/15,691.67,663.48,4.08%,11,1-2 wks,1
FLL,LAS,Excalibur Hotel Casino,3,11/13/15,11/16/15,821.33,787.97,4.06%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/8/15,11/15/15,661.82,636.47,3.83%,11,1-2 wks,1
FLL,LAS,Excalibur Hotel Casino,3,11/25/15,11/28/15,602.47,579.42,3.83%,11,2-4 wks,1
SFO,LAS,Excalibur Hotel Casino,3,11/7/15,11/10/15,221.09,212.82,3.74%,11,1-2 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/6/15,11/13/15,524.93,508.36,3.16%,11,1-2 wks,1
JFK,LAS,Excalibur Hotel Casino,7,11/4/15,11/11/15,886.12,860.68,2.87%,11,within 1 wk,1
JFK,LAS,Excalibur Hotel Casino,7,11/1/15,11/8/15,1089.69,1058.7,2.84%,11,within 1 wk,1
JFK,LAS,Excalibur Hotel Casino,7,11/14/15,11/21/15,829.2,807.29,2.64%,11,2-4 wks,1
FLL,LAS,Excalibur Hotel Casino,3,11/20/15,11/23/15,493.62,481.39,2.48%,11,2-4 wks,1
JFK,LAS,Excalibur Hotel Casino,3,11/25/15,11/28/15,742.37,725.39,2.29%,11,2-4 wks,1
FLL,LAS,Excalibur Hotel Casino,3,10/25/15,10/28/15,618.36,605.87,2.02%,10,within 1 wk,1
JFK,LAS,Excalibur Hotel Casino,7,11/6/15,11/13/15,768.35,753.11,1.98%,11,1-2 wks,1
SFO,LAS,Excalibur Hotel Casino,3,11/13/15,11/16/15,588.05,579.19,1.51%,11,2-4 wks,1
BOS,LAS,Excalibur Hotel Casino,3,11/7/15,11/10/15,436.29,431.5,1.10%,11,1-2 wks,1
LGB,LAS,Excalibur Hotel Casino,7,11/7/15,11/14/15,432.22,427.53,1.09%,11,1-2 wks,1
JFK,LAS,Excalibur Hotel Casino,3,11/18/15,11/21/15,462.79,458.49,0.93%,11,2-4 wks,1
JFK,LAS,Excalibur Hotel Casino,3,11/14/15,11/17/15,568.95,563.73,0.92%,11,2-4 wks,1
JFK,LAS,Excalibur Hotel Casino,7,11/21/15,11/28/15,714.92,709.1,0.81%,11,2-4 wks,1
BOS,LAS,Excalibur Hotel Casino,3,11/15/15,11/18/15,517.68,513.47,0.81%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,3,11/22/15,11/25/15,169.44,168.47,0.57%,11,2-4 wks,1
FLL,LAS,Excalibur Hotel Casino,3,11/18/15,11/21/15,526.76,525.28,0.28%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,7,10/28/15,11/4/15,479.02,477.87,0.24%,10,within 1 wk,1
LGB,LAS,Excalibur Hotel Casino,7,10/21/15,10/28/15,558.52,557.43,0.20%,10,within 1 wk,1
FLL,LAS,Excalibur Hotel Casino,3,11/21/15,11/24/15,471.16,470.78,0.08%,11,2-4 wks,1
LGB,LAS,Excalibur Hotel Casino,3,10/30/15,11/2/15,322.56,322.37,0.06%,10,within 1 wk,1
FLL,CUN,Excellence Playa Mujeres,3,11/22/15,11/25/15,1104.63,839.29,24.02%,11,2-4 wks,1
FLL,CUN,Excellence Playa Mujeres,3,11/15/15,11/18/15,1027.04,783.2,23.74%,11,2-4 wks,1
FLL,CUN,Excellence Playa Mujeres,3,11/7/15,11/10/15,998.9,764.26,23.49%,11,1-2 wks,1
FLL,CUN,Excellence Playa Mujeres,3,11/1/15,11/4/15,944.02,756.26,19.89%,11,within 1 wk,1
JFK,CUN,Excellence Playa Mujeres,3,11/15/15,11/18/15,1125.55,909.06,19.23%,11,2-4 wks,1
FLL,CUN,Excellence Playa Mujeres,3,11/8/15,11/11/15,1007.35,837.2,16.89%,11,1-2 wks,1
JFK,CUN,Excellence Playa Mujeres,3,11/22/15,11/25/15,1295.3,1095.48,15.43%,11,2-4 wks,1
JFK,CUN,Excellence Playa Mujeres,3,11/8/15,11/11/15,1053.48,909.06,13.71%,11,1-2 wks,1
JFK,CUN,Excellence Playa Mujeres,3,11/7/15,11/10/15,1162,1047.06,9.89%,11,1-2 wks,1
FLL,CUN,Excellence Playa Mujeres,3,10/30/15,11/2/15,988.03,955.09,3.33%,10,within 1 wk,1
FLL,PUJ,Excellence Punta Cana,3,10/24/15,10/27/15,936.49,806.46,13.89%,10,within 1 wk,1
FLL,PUJ,Excellence Punta Cana,3,10/25/15,10/28/15,935.8,806.46,13.82%,10,within 1 wk,1
FLL,PUJ,Excellence Punta Cana,3,10/31/15,11/3/15,834.32,785.69,5.83%,10,within 1 wk,1
FLL,PUJ,Excellence Punta Cana,3,11/1/15,11/4/15,852.5,806.27,5.42%,11,within 1 wk,1
JFK,PUJ,Excellence Punta Cana,3,11/25/15,11/28/15,1462.74,1384.16,5.37%,11,2-4 wks,1
